Pump_ID,Temperature,Vibration,Pressure,Flow_Rate,RPM,Operational_Hours,Maintenance_Flag,Failure_Flag
3,100.91,2.735,229.53,9.024,1935,608.7,0,0
3,97.44,2.869,219.2,8.582,1910,626.1,0,0
3,97.94,2.867,219.2,8.582,1910,643.5,0,0
3,98.44,2.86,219.2,8.582,1910,660.9,0,0
3,98.9,2.849,219.2,8.582,1910,678.3,0,0
3,99.33,2.833,219.2,8.582,1910,695.7,0,0
3,99.69,2.813,219.2,8.582,1910,713.1,0,0
3,100.0,2.791,219.2,8.582,1910,730.5,0,0
3,100.22,2.768,219.2,8.582,1910,747.9,0,0
3,100.37,2.744,219.2,8.582,1910,765.3,0,0
3,104.54,2.851,209.34,8.161,1885,782.7,0,0
3,100.39,2.693,199.92,7.963,1910,800.1,0,0
3,100.28,2.674,199.92,7.963,1910,817.5,0,0
3,100.07,2.659,199.92,7.963,1910,834.8,0,0
3,99.8,2.649,199.92,7.963,1910,852.2,0,0
3,99.45,2.644,199.92,7.963,1910,869.6,0,0
3,99.04,2.643,199.92,7.963,1910,887.0,0,0
3,98.59,2.648,199.92,7.963,1910,904.4,0,0
3,96.63,2.53,208.91,8.353,1935,921.8,0,0
3,96.13,2.544,208.91,8.353,1935,939.2,0,0
3,95.63,2.561,208.91,8.353,1935,956.6,0,0
3,95.14,2.581,208.91,8.353,1935,974.0,0,0
3,94.68,2.602,208.91,8.353,1935,991.4,0,0
3,94.26,2.625,208.91,8.353,1935,1008.8,0,0
3,93.9,2.648,208.91,8.353,1935,1026.2,0,0
3,93.6,2.797,199.51,7.944,1960,1043.6,0,0
3,93.37,2.952,190.53,7.555,1935,1060.9,0,0
3,93.22,3.112,199.11,7.185,1910,1078.3,0,0
3,93.16,2.976,208.07,7.537,1935,1095.7,0,0
3,93.18,3.127,198.7,7.167,1910,1113.1,0,0
3,89.41,3.28,207.65,7.464,1885,1130.5,0,0
3,89.59,3.12,198.3,7.099,1860,1147.9,0,0
3,89.85,2.962,189.38,7.446,1885,1165.3,0,0
3,90.18,3.091,197.24,7.082,1910,1182.7,0,0
3,90.56,3.221,188.36,7.429,1885,1200.1,0,0
3,90.98,3.352,179.88,7.793,1910,1217.5,0,0
3,91.44,3.166,186.24,7.411,1935,1234.9,0,0
3,90.37,2.988,194.62,7.774,1910,1252.3,0,0
3,90.84,3.105,203.37,7.393,1885,1269.7,0,0
3,91.3,2.931,212.53,7.755,1860,1287.1,0,0
3,91.73,3.048,222.09,7.375,1885,1304.4,0,0
3,92.13,2.994,232.08,7.737,1860,1321.8,0,0
3,92.48,3.121,242.53,7.357,1885,1339.2,0,0
3,92.77,2.96,253.44,7.718,1910,1356.6,0,0
3,92.99,2.812,242.04,7.34,1935,1374.0,0,0
3,93.13,2.678,231.14,7.699,1910,1391.4,0,0
3,93.2,2.554,220.74,7.322,1935,1408.8,0,0
3,93.18,2.441,230.68,6.963,1910,1426.2,0,0
3,93.08,2.572,241.06,6.622,1935,1443.6,0,0
3,92.9,2.714,230.21,6.789,1910,1461.0,0,0
3,92.65,2.867,219.85,6.456,1935,1478.4,0,0
3,92.34,2.752,229.74,6.772,1910,1495.8,0,0
3,91.96,2.91,219.4,6.441,1885,1513.2,0,0
3,95.6,2.793,209.53,6.125,1910,1530.6,0,0
3,95.13,2.816,209.53,6.125,1910,1547.9,0,0
3,94.64,2.835,209.53,6.125,1910,1565.3,0,0
3,94.15,2.852,209.53,6.125,1910,1582.7,0,0
3,93.67,2.864,209.53,6.125,1910,1600.1,0,0
3,93.21,2.871,209.53,6.125,1910,1617.5,0,0
3,92.79,2.873,209.53,6.125,1910,1634.9,0,0
3,92.42,2.87,209.53,6.125,1910,1652.3,0,0
3,88.22,2.725,218.96,5.825,1935,1669.7,0,0
3,84.1,2.777,228.81,5.539,1960,1687.1,0,0
3,80.08,2.628,239.11,5.811,1935,1704.5,0,0
3,83.89,2.734,249.87,6.096,1952,1721.9,0,0
3,83.91,2.843,261.11,5.801,1927,1739.3,0,0
3,84.0,2.683,249.36,6.086,1902,1756.7,0,0
3,84.16,2.788,260.58,6.384,1927,1774.0,0,0
3,84.4,2.82,251.22,6.071,1952,1791.4,0,0
3,84.7,2.664,262.52,6.067,1977,1808.8,0,0
3,85.05,2.671,250.71,5.77,1952,1826.2,0,0
3,85.44,2.529,239.43,5.487,1927,1843.6,0,0
3,85.87,2.399,230.4,5.756,1952,1861.0,0,0
3,86.31,2.473,220.03,5.474,1977,1878.4,0,0
3,86.77,2.51,229.93,5.742,2002,1895.8,0,0
3,87.21,2.636,219.59,6.024,2027,1913.2,0,0
3,87.63,2.52,212.89,6.319,2002,1930.6,0,0
3,88.01,2.412,222.47,6.629,1977,1948.0,0,0
3,88.35,2.313,212.46,6.304,1952,1965.4,0,0
3,88.64,2.443,202.9,6.613,1927,1982.8,0,0
3,88.86,2.346,193.77,6.937,1902,2000.2,0,0
3,89.0,2.252,202.49,7.277,1877,2017.5,0,0
3,89.07,2.381,193.38,6.92,1852,2034.9,0,0
3,89.07,2.514,184.68,6.581,1851,2052.3,0,0
3,88.98,2.41,192.99,6.903,1826,2069.7,0,0
3,84.71,2.307,201.67,7.242,1851,2087.1,0,0
3,84.49,2.206,210.75,6.887,1876,2104.5,0,0
3,84.21,2.317,220.23,7.224,1901,2121.9,0,0
3,83.88,2.207,210.32,6.87,1882,2139.3,0,0
3,83.5,2.31,200.85,6.534,1857,2156.7,0,0
3,83.1,2.414,209.89,6.854,1882,2174.1,0,0
3,82.67,2.287,219.34,7.19,1907,2191.5,0,0
3,82.24,2.17,209.47,6.837,1882,2208.9,0,0
3,81.82,2.154,209.47,6.837,1882,2226.3,0,0
3,81.42,2.137,209.47,6.837,1882,2243.6,0,0
3,81.05,2.119,209.47,6.837,1882,2261.0,0,0
3,80.72,2.1,209.47,6.837,1882,2278.4,0,0
3,80.45,2.083,209.47,6.837,1882,2295.8,0,0
3,80.24,2.067,209.47,6.837,1882,2313.2,0,0
3,80.09,2.152,218.89,7.172,1875,2330.6,0,0
3,80.02,2.244,209.04,6.821,1850,2348.0,0,0
3,80.02,2.344,199.64,6.487,1875,2365.4,0,0
3,80.1,2.228,208.62,6.805,1900,2382.8,0,0
3,76.35,2.336,218.01,7.138,1925,2400.2,0,0
3,76.56,2.341,218.01,7.138,1925,2417.6,0,0
3,76.82,2.351,218.01,7.138,1925,2435.0,0,0
3,77.14,2.365,218.01,7.138,1925,2452.4,0,0
3,77.49,2.382,218.01,7.138,1925,2469.8,0,0
3,77.88,2.401,218.01,7.138,1925,2487.1,0,0
3,78.28,2.421,218.01,7.138,1925,2504.5,0,0
3,78.69,2.442,218.01,7.138,1925,2521.9,0,0
3,79.09,2.463,218.01,7.138,1925,2539.3,0,0
3,83.53,2.544,208.2,7.488,1950,2556.7,0,0
3,83.9,2.561,208.2,7.488,1950,2574.1,0,0
3,84.23,2.575,208.2,7.488,1950,2591.5,0,0
3,84.51,2.585,208.2,7.488,1950,2608.9,0,0
3,84.72,2.591,208.2,7.488,1950,2626.3,0,0
3,84.87,2.592,208.2,7.488,1950,2643.7,0,0
3,89.07,2.713,217.57,7.855,1925,2661.1,0,0
3,89.07,2.704,217.57,7.855,1925,2678.5,0,0
3,89.0,2.691,217.57,7.855,1925,2695.9,0,0
3,88.84,2.675,217.57,7.855,1925,2713.2,0,0
3,88.62,2.655,217.57,7.855,1925,2730.6,0,0
3,88.34,2.76,219.94,7.47,1900,2748.0,0,0
3,87.99,2.605,229.84,7.836,1875,2765.4,0,0
3,87.6,2.707,240.18,7.452,1850,2782.8,0,0
3,87.18,2.555,229.37,7.817,1825,2800.2,0,0
3,86.74,2.658,219.05,7.434,1850,2817.6,0,0
3,86.29,2.514,228.91,7.07,1825,2835.0,0,0
3,81.87,2.622,218.61,6.723,1850,2852.4,0,0
3,81.47,2.488,228.45,6.394,1875,2869.8,0,0
3,81.09,2.365,218.17,6.62,1900,2887.2,0,0
3,80.76,2.253,227.98,6.945,1875,2904.6,0,0
3,80.48,2.368,238.24,7.285,1850,2922.0,0,0
3,84.15,2.264,227.52,7.642,1875,2939.4,0,0
3,87.87,2.386,217.28,7.869,1850,2956.7,0,0
3,91.67,2.519,227.06,7.484,1875,2974.1,0,0
3,91.66,2.661,237.28,7.85,1900,2991.5,0,0
3,91.73,2.631,247.96,8.235,1875,3008.9,0,0
3,91.89,2.782,236.8,8.638,1900,3026.3,0,0
3,92.13,2.67,247.45,9.062,1875,3043.7,0,0
3,92.44,2.562,236.32,8.618,1850,3061.1,0,0
3,92.81,2.702,246.95,9.04,1875,3078.5,0,0
3,93.23,2.847,235.84,8.597,1850,3095.9,0,0
3,93.69,2.721,225.23,9.018,1825,3113.3,0,0
3,98.16,2.595,235.14,9.46,1850,3130.7,0,0
3,98.68,2.721,224.56,8.997,1825,3148.1,0,0
3,99.18,2.847,234.67,9.437,1800,3165.5,0,0
3,99.67,2.737,224.11,8.975,1775,3182.8,0,0
3,100.12,2.854,234.19,9.415,1800,3200.2,0,0
3,100.52,2.7,223.65,9.549,1775,3217.6,0,0
3,100.86,2.809,233.72,10.017,1800,3235.0,0,0
3,101.13,2.92,244.23,10.508,1825,3252.4,0,0
3,101.32,2.756,233.24,10.794,1800,3269.8,0,0
3,101.42,2.601,243.74,10.265,1825,3287.2,0,0
3,101.43,2.703,240.18,10.768,1800,3304.6,0,0
3,101.36,2.555,240.26,11.296,1790,3322.0,0,0
3,101.2,2.417,229.45,10.742,1815,3339.4,0,0
3,100.95,2.29,239.77,11.268,1790,3356.8,0,0
3,104.72,2.392,249.87,10.716,1815,3374.2,0,0
3,100.25,2.504,261.11,11.241,1790,3391.6,0,0
3,99.82,2.386,249.36,11.211,1815,3409.0,0,0
3,99.34,2.278,260.58,10.662,1790,3426.3,0,0
3,98.84,2.178,272.31,11.184,1765,3443.7,0,0
3,98.33,2.297,260.06,10.636,1742,3461.1,0,0
3,97.82,2.318,271.76,11.157,1717,3478.5,0,0
3,97.33,2.45,259.53,11.704,1742,3495.9,0,0
3,96.88,2.589,271.21,11.13,1717,3513.3,0,0
3,100.39,2.737,259.0,10.585,1692,3530.7,0,0
3,103.94,2.893,247.35,10.066,1667,3548.1,0,0
3,103.64,3.054,258.48,10.56,1692,3565.5,0,0
3,103.43,2.927,246.85,10.042,1687,3582.9,0,0
3,103.32,2.908,235.74,10.534,1662,3600.3,0,0
3,103.29,3.059,246.24,10.018,1687,3617.7,0,0
3,103.37,3.212,235.16,9.527,1662,3635.1,0,0
3,93.18,2.356,245.74,9.06,1638,3652.5,1,0
3,103.8,3.36,245.74,9.06,1638,3669.8,0,0
3,104.13,3.349,245.74,9.06,1638,3687.2,0,0
3,104.54,3.332,245.74,9.06,1638,3704.6,0,0
3,105.01,3.31,245.74,9.06,1638,3722.0,0,0
3,105.53,3.285,245.74,9.06,1638,3739.4,0,0
3,106.07,3.258,245.74,9.06,1638,3756.8,0,0
3,102.62,3.075,234.68,9.504,1613,3774.2,0,0
3,102.88,2.903,227.04,9.97,1638,3791.6,0,0
3,103.39,2.95,216.82,9.482,1663,3809.0,0,0
3,103.87,2.788,207.06,9.017,1681,3826.4,0,0
3,104.29,2.638,197.75,9.459,1656,3843.8,0,0
3,104.65,2.499,188.85,9.222,1631,3861.2,0,0
3,104.94,2.373,180.49,9.674,1656,3878.6,0,0
3,105.14,2.257,172.37,10.148,1681,3895.9,0,0
3,105.26,2.367,180.13,10.494,1656,3913.3,0,0
3,105.29,2.488,188.23,9.98,1681,3930.7,0,0
3,105.22,2.38,179.76,9.491,1656,3948.1,0,0
3,105.07,2.493,187.85,9.026,1631,3965.5,0,0
3,104.82,2.391,179.4,8.583,1656,3982.9,0,0
3,104.5,2.527,187.47,9.004,1681,4000.3,0,0
3,104.11,2.426,190.43,8.563,1693,4017.7,0,0
3,103.67,2.447,190.43,8.563,1693,4035.1,0,0
3,103.18,2.468,190.43,8.563,1693,4052.5,0,0
3,102.66,2.486,190.43,8.563,1693,4069.9,0,0
3,102.13,2.502,190.43,8.563,1693,4087.3,0,0
3,101.6,2.515,190.43,8.563,1693,4104.7,0,0
3,101.09,2.523,190.43,8.563,1693,4122.1,0,0
3,104.55,2.472,198.99,8.143,1718,4139.4,0,0
3,104.1,2.59,192.07,8.542,1693,4156.8,0,0
3,103.73,2.461,200.71,8.124,1718,4174.2,0,0
3,103.42,2.57,191.68,8.522,1743,4191.6,0,0
3,103.2,2.679,183.05,8.104,1718,4209.0,0,0
3,103.07,2.534,191.29,8.19,1693,4226.4,0,0
3,103.04,2.394,199.9,8.591,1668,4243.8,0,0
3,103.1,2.488,208.89,9.012,1693,4261.2,0,0
3,103.26,2.348,218.29,9.454,1698,4278.6,0,0
3,99.61,2.317,208.47,9.707,1723,4296.0,0,0
3,103.83,2.408,217.85,9.231,1748,4313.4,0,0
3,100.31,2.276,208.05,9.684,1773,4330.8,0,0
3,100.75,2.154,198.69,9.209,1748,4348.2,0,0
3,101.24,2.106,189.75,8.758,1723,4365.5,0,0
3,101.76,2.202,198.28,9.187,1748,4382.9,0,0
3,102.29,2.094,189.36,9.637,1773,4400.3,0,0
3,102.82,2.198,180.84,9.165,1748,4417.7,0,0
3,103.33,2.31,188.98,9.614,1773,4435.1,0,0
3,103.81,2.433,197.48,10.085,1798,4452.5,0,0
3,100.16,2.566,206.37,10.579,1773,4469.9,0,0
3,96.42,2.461,215.65,11.098,1748,4487.3,0,0
3,99.56,2.601,213.74,10.554,1723,4504.7,0,0
3,103.88,2.497,223.36,11.071,1748,4522.1,0,0
3,104.0,2.519,223.36,11.071,1748,4539.5,0,0
3,104.04,2.54,223.36,11.071,1748,4556.9,0,0
3,103.99,2.559,223.36,11.071,1748,4574.3,0,0
3,103.84,2.575,223.36,11.071,1748,4591.7,0,0
3,103.62,2.587,223.36,11.071,1748,4609.0,0,0
3,107.4,2.72,233.41,11.614,1723,4626.4,0,0
3,107.01,2.855,222.9,11.045,1748,4643.8,0,0
3,106.55,2.991,212.87,10.503,1773,4661.2,0,0
3,106.06,3.128,222.45,9.993,1798,4678.6,0,0
3,105.53,2.967,212.44,9.503,1773,4696.0,0,0
3,104.98,2.809,202.88,9.969,1798,4713.4,0,0
3,104.44,2.924,193.75,9.48,1773,4730.8,0,0
3,103.91,3.041,185.03,9.016,1798,4748.2,0,0
3,107.35,3.161,193.36,8.574,1823,4765.6,0,0
3,106.89,3.133,193.36,8.574,1823,4783.0,0,0
3,106.49,3.107,193.36,8.574,1823,4800.4,0,0
3,106.17,3.082,193.36,8.574,1823,4817.8,0,0
3,105.93,3.06,193.36,8.574,1823,4835.1,0,0
3,105.79,3.042,193.36,8.574,1823,4852.5,0,0
3,105.74,3.029,193.36,8.574,1823,4869.9,0,0
3,105.79,3.021,193.36,8.574,1823,4887.3,0,0
3,105.94,3.02,193.36,8.574,1823,4904.7,0,0
3,102.29,3.169,184.66,8.994,1848,4922.1,0,0
3,98.69,3.331,176.35,8.553,1873,4939.5,0,0
3,99.07,3.187,179.77,8.134,1848,4956.9,0,0
3,99.5,3.053,171.68,8.533,1823,4974.3,0,0
3,99.98,3.224,173.96,8.115,1798,4991.7,0,0
3,100.48,3.095,181.78,8.501,1821,5009.1,0,0
3,101.01,3.272,189.97,8.085,1796,5026.5,0,0
3,101.53,3.142,181.42,7.688,1771,5043.9,0,0
3,102.04,3.015,173.25,7.312,1796,5061.3,0,0
3,106.58,2.892,181.05,7.67,1821,5078.6,0,0
3,102.95,2.77,172.9,8.046,1846,5096.0,0,0
3,99.23,2.649,180.68,7.651,1821,5113.4,0,0
3,99.53,2.657,180.68,7.651,1821,5130.8,0,0
3,99.74,2.661,180.68,7.651,1821,5148.2,0,0
3,99.88,2.659,180.68,7.651,1821,5165.6,0,0
3,99.92,2.653,180.68,7.651,1821,5183.0,0,0
3,99.88,2.643,180.68,7.651,1821,5200.4,0,0
3,95.64,2.755,172.55,8.026,1796,5217.8,0,0
3,95.44,2.736,172.55,8.026,1796,5235.2,0,0
3,95.16,2.715,172.55,8.026,1796,5252.6,0,0
3,94.83,2.692,172.55,8.026,1796,5270.0,0,0
3,94.43,2.669,172.55,8.026,1796,5287.4,0,0
3,93.99,2.646,172.55,8.026,1796,5304.7,0,0
3,93.53,2.625,172.55,8.026,1796,5322.1,0,0
3,89.04,2.732,180.32,8.42,1821,5339.5,0,0
3,88.58,2.847,188.43,8.007,1846,5356.9,0,0
3,88.13,2.971,196.91,7.636,1821,5374.3,0,0
3,87.71,3.1,205.77,8.01,1846,5391.7,0,0
3,87.32,2.95,196.51,7.618,1821,5409.1,0,0
3,86.99,3.096,187.67,7.991,1846,5426.5,0,0
3,86.72,3.107,187.67,7.991,1846,5443.9,0,0
3,86.52,3.123,187.67,7.991,1846,5461.3,0,0
3,86.39,3.144,187.67,7.991,1846,5478.7,0,0
3,86.34,3.168,187.67,7.991,1846,5496.1,0,0
3,86.37,3.195,187.67,7.991,1846,5513.5,0,0
3,86.49,3.222,187.67,7.991,1846,5530.9,0,0
3,86.67,3.25,187.67,7.991,1846,5548.2,0,0
3,86.93,3.276,187.67,7.991,1846,5565.6,0,0
3,85.85,3.142,196.11,8.383,1871,5583.0,0,0
3,86.22,3.161,196.11,8.383,1871,5600.4,0,0
3,86.63,3.175,196.11,8.383,1871,5617.8,0,0
3,87.07,3.184,196.11,8.383,1871,5635.2,0,0
3,87.52,3.188,196.11,8.383,1871,5652.6,0,0
3,87.98,3.186,196.11,8.383,1871,5670.0,0,0
3,88.42,3.178,196.11,8.383,1871,5687.4,0,0
3,92.9,3.013,204.94,8.277,1867,5704.8,0,0
3,93.29,2.91,195.72,7.871,1892,5722.2,0,0
3,93.64,2.752,190.94,7.485,1917,5739.6,0,0
3,93.92,2.861,199.53,7.852,1892,5757.0,0,0
3,94.14,2.701,208.51,7.467,1917,5774.4,0,0
3,94.27,2.677,208.51,7.467,1917,5791.7,0,0
3,94.33,2.655,208.51,7.467,1917,5809.1,0,0
3,94.3,2.634,208.51,7.467,1917,5826.5,0,0
3,94.19,2.616,208.51,7.467,1917,5843.9,0,0
3,94.0,2.601,208.51,7.467,1917,5861.3,0,0
3,93.74,2.591,208.51,7.467,1917,5878.7,0,0
3,93.41,2.586,208.51,7.467,1917,5896.1,0,0
3,93.03,2.585,208.51,7.467,1917,5913.5,0,0
3,92.6,2.59,208.51,7.467,1917,5930.9,0,0
3,92.15,2.599,208.51,7.467,1917,5948.3,0,0
3,91.67,2.739,217.89,7.101,1942,5965.7,0,0
3,91.2,2.625,227.7,6.753,1967,5983.1,0,0
3,90.73,2.772,237.94,7.084,1942,6000.5,0,0
3,90.29,2.93,227.24,7.432,1967,6017.8,0,0
3,89.89,2.814,217.01,7.796,1992,6035.2,0,0
3,89.54,2.701,226.78,8.178,1967,6052.6,0,0
3,89.26,2.854,236.98,8.578,1992,6070.0,0,0
3,89.08,2.736,226.32,8.999,2017,6087.4,0,0
3,88.94,2.752,226.32,8.999,2017,6104.8,0,0
3,88.88,2.764,226.32,8.999,2017,6122.2,0,0
3,88.91,2.772,226.32,8.999,2017,6139.6,0,0
3,89.01,2.774,226.32,8.999,2017,6157.0,0,0
3,89.2,2.639,216.13,8.558,2042,6174.4,0,0
3,89.45,2.758,206.41,8.692,2067,6191.8,0,0
3,89.78,2.763,215.7,9.118,2092,6209.2,0,0
3,90.16,2.615,205.99,9.565,2067,6226.6,0,0
3,90.58,2.721,215.26,10.033,2042,6244.0,0,0
3,91.03,2.57,205.57,9.542,2017,6261.3,0,0
3,91.51,2.671,211.97,9.074,2042,6278.7,0,0
3,96.0,2.7,204.0,9.519,2017,6296.1,0,0
3,100.52,2.805,213.18,9.985,1992,6313.5,0,0
3,101.0,2.784,213.18,9.985,1992,6330.9,0,0
3,101.44,2.765,213.18,9.985,1992,6348.3,0,0
3,101.83,2.75,213.18,9.985,1992,6365.7,0,0
3,102.14,2.74,213.18,9.985,1992,6383.1,0,0
3,102.39,2.734,213.18,9.985,1992,6400.5,0,0
3,106.66,2.603,222.77,9.496,1984,6417.9,0,0
3,102.86,2.56,212.75,9.122,1959,6435.3,0,0
3,102.84,2.446,203.17,9.569,1984,6452.7,0,0
3,102.74,2.341,212.32,9.101,2009,6470.1,0,0
3,102.54,2.364,216.64,9.547,1984,6487.4,0,0
3,102.26,2.268,206.89,9.079,1959,6504.8,0,0
3,101.92,2.333,216.2,9.524,1984,6522.2,0,0
3,101.51,2.466,224.2,9.99,2009,6539.6,0,0
3,101.05,2.606,214.11,10.019,1984,6557.0,0,0
3,100.55,2.627,214.11,10.019,1984,6574.4,0,0
3,100.04,2.645,214.11,10.019,1984,6591.8,0,0
3,99.52,2.66,214.11,10.019,1984,6609.2,0,0
3,99.01,2.672,214.11,10.019,1984,6626.6,0,0
3,98.52,2.679,214.11,10.019,1984,6644.0,0,0
3,98.08,2.681,214.11,10.019,1984,6661.4,0,0
3,93.78,2.806,204.48,9.528,2009,6678.8,0,0
3,93.47,2.908,195.28,9.061,1984,6696.2,0,0
3,93.23,3.035,186.49,8.617,2009,6713.6,0,0
3,93.07,3.161,178.1,9.039,2034,6730.9,0,0
3,93.0,2.988,186.11,8.596,2009,6748.3,0,0
3,93.01,2.822,179.1,8.175,1984,6765.7,0,0
3,93.11,2.933,171.04,7.774,2009,6783.1,0,0
3,93.3,2.768,163.35,8.155,2034,6800.5,0,0
3,93.56,2.613,170.7,8.555,2009,6817.9,0,0
3,89.97,2.468,178.38,8.136,2000,6835.3,0,0
3,94.28,2.334,186.4,7.737,2025,6852.7,0,0
3,94.71,2.21,178.02,8.116,2000,6870.1,0,0
3,95.19,2.097,170.01,8.514,2025,6887.5,0,0
3,95.68,2.194,162.36,8.931,2050,6904.9,0,0
3,96.18,2.299,169.66,9.369,2025,6922.3,0,0
3,96.67,2.194,162.03,8.91,2027,6939.7,0,0
3,97.14,2.201,169.32,8.473,2052,6957.0,0,0
3,97.56,2.319,176.94,8.888,2077,6974.4,0,0
3,93.86,2.224,184.9,8.453,2102,6991.8,0,0
3,98.26,2.349,188.69,8.867,2077,7009.2,0,0
3,98.5,2.255,197.18,9.301,2102,7026.6,0,0
3,98.66,2.25,188.3,9.757,2127,7044.0,0,0
3,98.74,2.16,179.83,9.279,2108,7061.4,0,0
3,98.73,2.082,186.63,9.734,2083,7078.8,0,0
3,98.64,2.197,178.23,10.211,2058,7096.2,0,0
3,98.46,2.103,170.21,9.71,2083,7113.6,0,0
3,98.21,2.01,177.87,10.186,2058,7131.0,0,0
3,97.88,1.919,169.87,9.687,2064,7148.4,0,0
3,100.23,2.012,175.07,10.162,2089,7165.8,0,0
3,103.83,2.106,167.19,9.664,2114,7183.2,0,0
3,103.33,1.999,159.67,9.19,2089,7200.5,0,0
3,102.8,2.085,155.41,8.74,2114,7217.9,0,0
3,102.27,1.973,148.42,9.168,2139,7235.3,0,0
3,101.74,2.053,155.1,9.617,2114,7252.7,0,0
3,101.24,2.134,148.12,9.146,2089,7270.1,0,0
3,100.78,2.014,154.78,9.594,2114,7287.5,0,0
3,90.33,1.465,161.75,10.065,2139,7304.9,1,0
3,100.03,2.075,161.75,10.065,2139,7322.3,0,0
3,99.77,2.06,161.75,10.065,2139,7339.7,0,0
3,99.59,2.046,161.75,10.065,2139,7357.1,0,0
3,99.5,2.036,161.75,10.065,2139,7374.5,0,0
3,99.5,2.029,161.75,10.065,2139,7391.9,0,0
3,99.59,2.026,161.75,10.065,2139,7409.3,0,0
3,95.89,2.124,169.03,10.126,2164,7426.6,0,0
3,96.14,2.027,176.63,10.622,2139,7444.0,0,0
3,96.47,1.938,184.58,11.143,2114,7461.4,0,0
3,96.87,2.042,192.89,11.689,2139,7478.8,0,0
3,97.31,2.155,184.21,11.116,2114,7496.2,0,0
3,97.8,2.068,192.5,10.571,2089,7513.6,0,0
3,98.3,2.186,183.84,10.053,2064,7531.0,0,0
3,98.82,2.311,192.11,10.546,2089,7548.4,0,0
3,99.32,2.443,183.46,10.029,2064,7565.8,0,0
3,103.86,2.344,191.72,9.538,2077,7583.2,0,0
3,104.32,2.384,200.35,10.005,2102,7600.6,0,0
3,104.73,2.282,209.36,10.397,2127,7618.0,0,0
3,105.07,2.181,199.94,10.906,2102,7635.4,0,0
3,105.34,2.291,208.94,10.372,2077,7652.8,0,0
3,105.53,2.402,199.54,9.863,2052,7670.1,0,0
3,105.63,2.283,190.56,10.347,2077,7687.5,0,0
3,105.63,2.319,199.13,9.84,2052,7704.9,0,0
3,105.54,2.419,208.09,9.358,2027,7722.3,0,0
3,105.36,2.519,198.73,8.899,2052,7739.7,0,0
3,105.1,2.621,189.79,9.335,2027,7757.1,0,0
3,100.67,2.724,198.33,9.793,2052,7774.5,0,0
3,100.28,2.571,207.25,10.272,2077,7791.9,0,0
3,99.84,2.427,216.58,9.769,2052,7809.3,0,0
3,99.36,2.522,206.83,9.29,2027,7826.7,0,0
3,98.85,2.623,197.52,9.746,2002,7844.1,0,0
3,102.33,2.601,188.64,10.223,2027,7861.5,0,0
3,105.78,2.55,197.12,10.724,2052,7878.9,0,0
3,105.25,2.542,197.12,10.724,2052,7896.2,0,0
3,104.77,2.539,197.12,10.724,2052,7913.6,0,0
3,104.34,2.54,197.12,10.724,2052,7931.0,0,0
3,103.97,2.547,197.12,10.724,2052,7948.4,0,0
3,103.69,2.558,197.12,10.724,2052,7965.8,0,0
3,103.49,2.573,197.12,10.724,2052,7983.2,0,0
3,103.38,2.467,188.25,10.199,2027,8000.6,0,0
3,103.37,2.606,196.72,9.699,2002,8018.0,0,0
3,103.46,2.503,205.58,10.174,2027,8035.4,0,0
3,103.64,2.403,214.83,10.673,2002,8052.8,0,0
3,103.91,2.54,205.16,10.867,2027,8070.2,0,0
3,104.26,2.436,195.93,10.335,2002,8087.6,0,0
3,104.67,2.57,187.11,9.828,2027,8105.0,0,0
3,109.1,2.708,178.69,9.347,2052,8122.4,0,0
3,109.63,2.588,186.73,8.889,2027,8139.7,0,0
3,110.2,2.595,195.14,9.324,2002,8157.1,0,0
3,110.77,2.471,202.46,9.781,2027,8174.5,0,0
3,111.34,2.349,211.57,9.302,2002,8191.9,0,0
3,111.89,2.228,221.09,8.846,1977,8209.3,0,0
3,112.4,2.324,228.36,9.28,2002,8226.7,0,0
3,112.85,2.199,238.64,9.734,1977,8244.1,0,0
3,113.23,2.078,249.38,10.211,1952,8261.5,0,0
3,117.64,2.159,238.15,9.711,1977,8278.9,0,0
3,121.97,2.038,227.44,9.235,2002,8296.3,0,0
3,122.1,1.924,217.2,8.782,1977,8313.7,0,0
3,122.11,1.999,207.43,8.352,1952,8331.1,0,0
3,122.02,1.889,198.09,8.761,1927,8348.5,0,0
3,121.83,1.968,207.01,9.191,1902,8365.9,0,0
3,121.54,2.052,216.32,8.74,1927,8383.2,0,0
3,125.24,1.948,226.06,9.169,1902,8400.6,0,0
3,124.77,2.039,215.89,8.944,1927,8418.0,0,0
3,124.22,1.943,225.6,9.383,1943,8435.4,0,0
3,123.63,1.854,235.75,8.923,1918,8452.8,0,0
3,123.01,1.952,246.36,9.36,1943,8470.2,0,0
3,122.37,2.001,235.28,8.901,1918,8487.6,0,0
3,121.74,1.918,245.86,9.338,1943,8505.0,0,0
3,125.08,1.841,234.8,8.88,1918,8522.4,0,0
3,124.5,1.768,224.23,8.445,1943,8539.8,0,0
3,123.98,1.869,214.14,8.031,1968,8557.2,0,0
3,123.54,1.975,218.06,7.638,1993,8574.6,0,0
3,123.18,1.895,216.65,7.263,1968,8592.0,0,0
3,122.94,1.815,206.9,6.907,1943,8609.3,0,0
3,122.8,1.912,216.21,7.246,1918,8626.7,0,0
3,118.89,2.011,206.48,6.891,1893,8644.1,0,0
3,118.98,1.918,197.19,6.553,1918,8661.5,0,0
3,119.17,2.011,206.06,6.874,1943,8678.9,0,0
